hospital_id,hospital_type,city_region,blood_type,day_of_week,month,season,temperature_c,rainfall_mm,dengue_cases_weekly,road_accidents,emergency_cases,scheduled_surgeries,holiday,blood_donation_camp,current_inventory,expected_demand_units
2,Trauma,Semi-Urban,A+,2,11,Summer,39.9,5.9,5,6,15,0,1,0,237,69
2,Trauma,Semi-Urban,O+,2,5,Summer,36.8,27.8,12,8,21,2,1,0,215,81
20,General,Urban,B+,5,6,Monsoon,21.5,120.0,11,20,20,4,0,0,134,92
1,Trauma,Rural,A+,6,1,Winter,22.0,1.4,6,16,24,0,0,0,150,72
10,General,Urban,A+,2,3,Summer,32.1,17.0,6,9,8,9,0,0,167,73
1,Trauma,Rural,A+,5,10,Summer,38.0,2.6,7,4,11,4,0,0,150,55
8,Clinic,Rural,AB+,3,4,Summer,31.8,24.0,12,11,6,1,0,0,20,36
15,Trauma,Urban,O+,3,2,Winter,19.5,4.0,5,11,20,5,0,0,258,97
5,General,Urban,A+,5,4,Summer,32.1,15.4,3,7,7,8,0,1,151,64
12,General,Urban,O+,2,5,Summer,32.9,16.2,7,9,10,5,0,1,171,66
25,General,Semi-Urban,O+,6,9,Monsoon,28.9,119.0,16,12,13,3,0,0,84,71
2,Trauma,Semi-Urban,AB-,3,2,Winter,14.0,3.1,5,10,16,7,0,0,224,84
2,Trauma,Semi-Urban,B-,1,1,Winter,25.1,3.4,7,9,17,4,0,0,231,84
7,Trauma,Urban,AB+,6,9,Monsoon,23.9,57.1,12,15,30,1,0,0,196,113
21,General,Urban,O+,6,2,Winter,14.8,3.8,4,18,6,1,0,0,166,63
11,General,Semi-Urban,A+,4,6,Monsoon,28.9,79.4,13,10,11,8,0,0,121,71
16,General,Semi-Urban,A+,6,9,Monsoon,30.9,89.4,12,11,14,7,0,1,115,73
1,Trauma,Rural,A-,2,7,Monsoon,26.0,25.8,8,5,7,2,0,0,150,54
19,Clinic,Rural,O-,3,2,Winter,14.8,1.9,6,6,1,4,0,0,23,23
2,Trauma,Semi-Urban,AB+,3,9,Monsoon,24.2,8.4,6,10,20,6,0,1,250,88
18,Trauma,Semi-Urban,A+,6,1,Winter,14.9,2.9,4,8,16,1,1,0,218,69
4,Clinic,Semi-Urban,O+,3,3,Summer,34.9,4.2,8,9,1,3,0,0,24,30
22,Clinic,Urban,A+,6,2,Winter,17.8,0.5,5,14,5,2,0,0,45,40
8,Clinic,Rural,AB-,3,7,Monsoon,28.3,96.0,16,7,2,2,0,0,20,28
5,General,Urban,AB-,5,9,Monsoon,28.1,35.3,8,11,9,5,0,0,109,72
9,General,Urban,B+,2,8,Monsoon,29.5,49.6,10,9,6,5,0,0,111,66
1,Trauma,Rural,O+,4,2,Winter,16.8,4.3,2,9,13,5,0,0,150,58
5,General,Urban,B+,1,5,Summer,31.8,20.6,3,9,13,3,0,0,127,67
15,Trauma,Urban,A-,6,2,Winter,18.5,2.3,8,17,26,0,0,1,272,104
8,Clinic,Rural,A+,1,5,Summer,33.8,24.0,4,9,6,3,0,0,20,30
9,General,Urban,O+,7,3,Summer,34.8,28.4,4,19,11,1,0,1,134,73
21,General,Urban,A+,6,9,Monsoon,24.9,76.4,21,9,24,1,1,0,150,84
4,Clinic,Semi-Urban,B+,5,10,Summer,35.9,10.5,4,8,2,3,0,0,27,29
10,General,Urban,O+,7,10,Summer,30.5,6.3,4,18,13,2,1,0,163,72
5,General,Urban,O+,6,3,Summer,32.7,12.7,7,10,10,4,0,0,119,72
13,Clinic,Rural,A+,1,1,Winter,21.4,5.9,6,12,5,2,0,0,29,27
9,General,Urban,O+,6,1,Winter,14.6,7.7,8,12,13,5,0,0,100,73
2,Trauma,Semi-Urban,O+,3,11,Summer,37.2,4.8,5,12,25,2,0,0,214,91
2,Trauma,Semi-Urban,A+,6,11,Summer,29.8,11.1,4,15,17,3,0,0,217,87
22,Clinic,Urban,A+,7,3,Summer,29.2,18.1,17,10,5,3,0,0,45,44
2,Trauma,Semi-Urban,A+,7,11,Summer,29.5,2.0,7,12,15,0,0,0,241,81
20,General,Urban,O+,4,7,Monsoon,27.4,2.1,2,7,4,14,0,0,146,70
23,General,Semi-Urban,AB+,2,3,Summer,36.2,10.8,8,13,4,8,0,1,135,61
12,General,Urban,A+,1,4,Summer,37.9,5.0,4,10,3,7,0,1,167,64
8,Clinic,Rural,A+,2,4,Summer,37.6,4.3,3,6,3,0,0,1,46,19
20,General,Urban,B+,7,10,Summer,36.6,5.2,2,9,9,5,0,0,144,67
25,General,Semi-Urban,A+,5,3,Summer,31.5,5.3,5,7,9,8,0,0,93,60
4,Clinic,Semi-Urban,B+,3,3,Summer,31.5,14.9,3,14,2,3,0,0,27,31
25,General,Semi-Urban,B+,4,9,Monsoon,29.4,8.0,5,8,6,10,0,1,111,61
24,Trauma,Rural,A+,2,4,Summer,38.3,14.1,4,11,20,0,0,0,150,63
4,Clinic,Semi-Urban,B-,4,4,Summer,30.9,8.4,9,8,3,3,0,0,25,31
2,Trauma,Semi-Urban,O+,3,10,Summer,37.9,2.9,6,8,16,6,0,1,252,79
18,Trauma,Semi-Urban,A+,6,12,Winter,12.2,4.9,7,7,14,0,0,1,233,68
2,Trauma,Semi-Urban,A-,1,7,Monsoon,28.2,104.7,16,11,22,3,0,0,237,93
16,General,Semi-Urban,A+,7,10,Summer,33.7,5.7,7,16,15,3,0,0,91,71
2,Trauma,Semi-Urban,B+,1,11,Summer,33.4,16.2,5,7,16,3,0,1,234,76
18,Trauma,Semi-Urban,O-,3,8,Monsoon,27.1,177.4,17,15,21,6,0,0,198,96
6,General,Urban,O+,3,10,Summer,31.4,1.1,8,7,9,4,0,1,189,65
3,Clinic,Urban,B-,6,1,Winter,19.3,1.3,4,9,2,2,0,0,63,30
2,Trauma,Semi-Urban,A+,5,1,Winter,18.2,5.5,12,12,19,4,0,0,225,86
5,General,Urban,AB+,2,11,Summer,36.8,9.5,3,9,10,6,0,1,142,69
14,Trauma,Semi-Urban,B+,4,2,Winter,22.8,2.2,4,8,9,6,0,0,191,69
2,Trauma,Semi-Urban,B+,4,9,Monsoon,27.4,128.7,12,9,16,6,0,0,239,86
21,General,Urban,B+,4,6,Monsoon,24.5,50.0,6,8,9,6,0,0,150,67
16,General,Semi-Urban,O+,1,10,Summer,30.6,18.5,6,13,11,6,0,0,80,66
8,Clinic,Rural,AB+,2,8,Monsoon,32.1,27.8,10,12,4,3,0,0,20,32
25,General,Semi-Urban,B+,4,1,Winter,22.7,3.1,4,6,9,7,0,0,86,59
17,Trauma,Semi-Urban,AB+,2,5,Summer,36.7,21.0,6,8,18,5,0,0,150,82
17,Trauma,Semi-Urban,AB-,4,9,Monsoon,27.2,18.5,5,8,17,5,0,0,155,82
5,General,Urban,B+,2,12,Winter,20.4,1.5,5,10,9,6,0,0,132,69
18,Trauma,Semi-Urban,O-,6,10,Summer,37.9,7.7,4,10,14,5,0,0,202,82
14,Trauma,Semi-Urban,O+,2,11,Summer,32.1,34.8,12,8,25,1,0,0,188,86
25,General,Semi-Urban,O+,5,12,Winter,18.1,3.9,4,6,3,3,1,0,101,42
12,General,Urban,B+,6,11,Summer,30.7,3.0,7,13,8,0,0,0,167,60
17,Trauma,Semi-Urban,O+,3,7,Monsoon,26.6,263.2,32,16,36,4,0,0,166,122
9,General,Urban,B+,1,5,Summer,38.6,32.6,13,7,10,9,0,0,108,78
2,Trauma,Semi-Urban,B+,1,7,Monsoon,30.2,91.7,12,13,13,5,0,0,222,86
4,Clinic,Semi-Urban,B+,3,10,Summer,34.4,46.2,12,9,3,4,0,0,21,36
22,Clinic,Urban,A+,1,6,Monsoon,18.9,47.1,8,4,3,2,0,0,53,30
19,Clinic,Rural,B+,7,10,Summer,32.0,8.6,7,13,6,3,0,0,20,37
10,General,Urban,A+,7,9,Monsoon,27.3,34.0,9,10,13,2,1,0,167,70
18,Trauma,Semi-Urban,B+,7,3,Summer,33.4,18.4,6,10,21,5,0,0,197,84
1,Trauma,Rural,O+,7,12,Winter,18.1,11.8,6,6,20,5,0,0,150,70
1,Trauma,Rural,AB-,5,11,Summer,34.7,23.1,9,11,16,5,0,0,150,75
13,Clinic,Rural,A+,3,8,Monsoon,25.4,36.8,7,4,2,3,0,0,28,23
16,General,Semi-Urban,O+,4,3,Summer,34.0,6.7,8,10,8,8,0,0,86,63
24,Trauma,Rural,O+,2,3,Summer,33.6,21.1,9,6,9,3,0,0,150,57
19,Clinic,Rural,O-,6,11,Summer,31.9,4.7,3,17,3,0,0,0,22,29
7,Trauma,Urban,A+,4,1,Winter,23.5,3.0,3,9,17,4,0,0,224,91
21,General,Urban,O+,3,6,Monsoon,25.6,16.9,7,9,12,5,0,0,167,73
13,Clinic,Rural,O-,5,8,Monsoon,20.2,62.5,15,9,4,4,0,0,23,35
21,General,Urban,B+,3,3,Summer,39.3,12.8,7,10,4,6,0,0,169,71
5,General,Urban,B+,3,11,Summer,31.5,13.2,11,6,6,5,0,0,119,64
1,Trauma,Rural,B+,2,7,Monsoon,29.7,119.0,11,15,27,1,0,0,150,81
2,Trauma,Semi-Urban,B+,1,1,Winter,16.0,8.9,7,7,12,4,0,0,214,75
25,General,Semi-Urban,O-,1,4,Summer,35.7,24.1,10,8,6,2,0,0,85,54
3,Clinic,Urban,A+,3,5,Summer,33.9,22.7,9,8,4,5,0,0,60,39
24,Trauma,Rural,O-,7,3,Summer,37.0,20.4,9,12,14,2,0,0,150,67
19,Clinic,Rural,AB-,2,12,Winter,17.4,3.8,7,12,7,5,0,0,20,38
4,Clinic,Semi-Urban,O-,5,5,Summer,32.0,10.8,7,10,8,6,0,0,20,46
22,Clinic,Urban,O+,3,7,Monsoon,27.8,173.8,26,14,8,1,0,0,50,54
4,Clinic,Semi-Urban,B+,3,7,Monsoon,25.9,146.2,17,11,8,7,0,0,20,51
4,Clinic,Semi-Urban,A-,2,3,Summer,28.2,5.9,6,6,3,6,0,0,31,34
15,Trauma,Urban,A+,4,7,Monsoon,25.2,125.9,18,9,20,4,0,0,250,105
8,Clinic,Rural,B+,5,5,Summer,42.0,13.6,7,14,6,6,0,0,20,42
8,Clinic,Rural,A-,3,1,Winter,12.5,4.6,4,9,2,3,0,0,20,25
5,General,Urban,A+,4,5,Summer,34.7,27.6,5,14,20,4,0,0,112,83
16,General,Semi-Urban,A+,4,8,Monsoon,26.3,46.9,7,9,16,6,0,0,80,70
1,Trauma,Rural,A+,2,2,Winter,23.5,1.6,8,12,23,1,1,0,150,71
7,Trauma,Urban,B+,5,10,Summer,30.7,14.5,8,9,5,7,0,0,220,88
14,Trauma,Semi-Urban,O-,4,8,Monsoon,27.3,51.0,12,12,23,8,0,0,164,102
13,Clinic,Rural,B-,1,4,Summer,36.1,2.6,8,12,4,0,1,0,22,26
18,Trauma,Semi-Urban,O+,4,8,Monsoon,26.5,31.1,6,11,21,3,0,0,220,85
6,General,Urban,AB-,3,4,Summer,31.7,46.4,7,14,9,8,0,0,143,77
17,Trauma,Semi-Urban,O+,6,8,Monsoon,26.9,90.8,11,19,22,4,0,0,150,96
19,Clinic,Rural,O+,3,2,Winter,17.1,5.2,10,9,6,4,0,1,37,36
10,General,Urban,O+,7,8,Monsoon,26.1,72.3,12,12,11,6,0,0,161,77
7,Trauma,Urban,A+,5,1,Winter,20.8,7.4,7,5,12,4,0,0,222,83
14,Trauma,Semi-Urban,AB+,1,1,Winter,19.2,0.3,5,10,15,2,0,0,201,76
15,Trauma,Urban,O+,3,4,Summer,35.7,34.5,8,9,25,6,0,0,246,110
3,Clinic,Urban,A+,7,3,Summer,35.0,12.5,5,10,8,1,0,0,60,35
15,Trauma,Urban,A+,2,6,Monsoon,29.9,50.6,7,9,14,6,0,0,271,99
4,Clinic,Semi-Urban,O+,5,2,Winter,21.9,8.9,12,7,3,4,0,1,54,35
15,Trauma,Urban,O+,6,3,Summer,33.1,17.4,1,4,13,1,0,1,287,78
24,Trauma,Rural,B-,5,2,Winter,20.5,3.2,7,7,9,3,0,0,150,60
14,Trauma,Semi-Urban,O+,1,11,Summer,30.1,3.0,7,8,10,3,0,0,208,71
20,General,Urban,A-,3,9,Monsoon,20.2,82.0,12,13,14,9,0,0,148,87
8,Clinic,Rural,A+,3,3,Summer,39.5,13.7,6,13,4,3,0,0,20,33
24,Trauma,Rural,O+,3,2,Winter,17.0,4.3,8,11,19,6,0,0,150,77
21,General,Urban,O+,7,11,Summer,34.8,6.0,4,10,11,1,0,0,157,62
23,General,Semi-Urban,A+,1,9,Monsoon,23.3,46.3,5,15,15,6,0,0,114,70
19,Clinic,Rural,A-,4,11,Summer,30.2,3.9,6,11,3,6,0,0,20,30
17,Trauma,Semi-Urban,O+,7,3,Summer,31.9,6.7,10,13,18,3,0,0,161,87
14,Trauma,Semi-Urban,AB+,7,5,Summer,35.9,19.7,7,15,22,2,0,0,178,89
24,Trauma,Rural,B+,5,2,Winter,16.5,11.4,4,9,15,5,0,0,150,65
22,Clinic,Urban,A+,7,6,Monsoon,26.0,70.7,10,16,3,3,0,0,51,45
11,General,Semi-Urban,B+,3,2,Winter,15.8,4.4,4,13,14,5,0,0,95,69
3,Clinic,Urban,O-,5,1,Winter,21.5,1.1,3,11,4,3,0,1,77,36
1,Trauma,Rural,O-,4,7,Monsoon,29.6,29.5,4,9,13,4,0,0,150,62
6,General,Urban,A+,1,12,Winter,16.5,7.1,8,3,5,6,0,0,165,63
2,Trauma,Semi-Urban,A-,1,8,Monsoon,29.1,6.8,7,6,18,4,0,0,237,76
6,General,Urban,B+,7,10,Summer,33.3,17.5,5,12,8,3,0,0,144,67
3,Clinic,Urban,O-,2,10,Summer,33.0,18.1,5,4,2,2,0,0,57,25
25,General,Semi-Urban,A+,3,12,Winter,17.9,7.2,2,11,6,9,0,0,82,59
3,Clinic,Urban,A+,5,2,Winter,19.9,4.6,5,6,1,0,0,0,54,27
16,General,Semi-Urban,O+,5,4,Summer,31.3,2.8,6,7,12,7,0,0,81,61
9,General,Urban,A+,4,8,Monsoon,28.5,201.8,23,19,14,7,0,0,109,98
5,General,Urban,O+,7,10,Summer,41.5,7.7,9,13,9,4,1,0,131,66
18,Trauma,Semi-Urban,O+,6,10,Summer,34.5,27.8,7,15,25,2,1,0,212,90
25,General,Semi-Urban,O+,7,9,Monsoon,27.1,164.3,12,13,12,3,0,0,101,68
20,General,Urban,O+,5,4,Summer,33.7,15.6,7,8,7,7,0,1,171,67
25,General,Semi-Urban,O+,7,5,Summer,35.4,23.8,12,17,13,6,0,0,80,75
15,Trauma,Urban,B+,5,1,Winter,13.2,9.2,7,11,16,3,0,0,255,91
17,Trauma,Semi-Urban,O+,4,4,Summer,39.1,17.5,4,7,16,5,0,0,156,78
4,Clinic,Semi-Urban,B+,6,2,Winter,20.9,6.2,6,10,1,3,0,0,32,30
22,Clinic,Urban,O-,7,12,Winter,16.1,1.5,0,11,5,3,0,0,56,35
19,Clinic,Rural,O+,1,2,Winter,18.1,5.9,9,12,3,4,0,0,20,33
7,Trauma,Urban,A+,7,5,Summer,32.3,5.2,6,13,17,2,0,0,207,94
9,General,Urban,O+,5,11,Summer,34.9,14.4,4,8,2,10,0,0,103,65
16,General,Semi-Urban,B+,7,12,Winter,18.2,2.0,2,9,9,4,0,1,107,60
1,Trauma,Rural,B+,6,5,Summer,34.7,8.4,6,12,19,2,1,0,150,64
21,General,Urban,A+,7,6,Monsoon,23.9,239.1,23,27,27,4,0,0,147,114
8,Clinic,Rural,O+,2,7,Monsoon,25.6,87.7,12,7,4,1,0,1,35,27
2,Trauma,Semi-Urban,O-,2,10,Summer,37.4,14.3,5,9,12,4,0,0,228,72
9,General,Urban,A+,2,10,Summer,32.4,21.4,6,9,9,10,0,0,103,76
21,General,Urban,A+,2,7,Monsoon,19.1,96.9,20,11,13,3,0,0,167,79
7,Trauma,Urban,AB-,2,5,Summer,33.5,20.4,5,8,17,2,1,0,201,87
14,Trauma,Semi-Urban,B+,4,5,Summer,41.2,21.8,8,13,16,2,0,0,173,84
21,General,Urban,A+,2,8,Monsoon,29.5,57.8,11,11,12,2,0,0,171,68
1,Trauma,Rural,AB+,2,11,Summer,32.2,4.4,2,10,19,3,0,0,150,67
19,Clinic,Rural,B+,4,1,Winter,17.8,3.8,2,5,3,2,0,0,21,19
8,Clinic,Rural,O-,6,10,Summer,36.0,8.4,4,6,3,0,0,0,20,18
18,Trauma,Semi-Urban,O+,1,6,Monsoon,21.7,161.3,15,10,26,4,0,0,191,97
5,General,Urban,O-,4,2,Winter,15.4,2.5,8,3,5,7,0,1,150,63
4,Clinic,Semi-Urban,O+,5,2,Winter,19.2,9.1,4,7,4,5,0,1,55,34
20,General,Urban,A+,5,5,Summer,38.8,32.7,6,11,3,8,0,0,151,66
21,General,Urban,B+,1,3,Summer,32.7,30.0,11,9,11,3,0,1,174,71
25,General,Semi-Urban,A+,6,2,Winter,22.7,5.5,2,12,13,3,0,0,81,60
17,Trauma,Semi-Urban,B+,1,4,Summer,31.7,7.1,5,10,13,3,0,0,174,76
12,General,Urban,B-,2,11,Summer,23.8,9.6,5,8,7,8,0,1,164,66
5,General,Urban,O+,3,9,Monsoon,29.2,132.9,14,13,11,10,0,1,155,86
8,Clinic,Rural,B+,6,3,Summer,35.6,11.2,9,7,3,3,0,0,20,28
17,Trauma,Semi-Urban,O+,2,9,Monsoon,29.2,77.2,12,10,23,4,0,0,158,91
9,General,Urban,O+,6,6,Monsoon,29.1,213.3,30,16,21,4,0,0,103,99
13,Clinic,Rural,O+,7,9,Monsoon,27.6,27.6,9,7,2,2,0,0,32,25
5,General,Urban,O+,7,3,Summer,33.2,19.8,2,15,18,3,0,0,135,77
11,General,Semi-Urban,AB+,3,1,Winter,17.3,5.2,6,7,9,5,0,0,104,57
6,General,Urban,O+,1,4,Summer,32.6,14.1,8,11,12,8,0,0,148,78
3,Clinic,Urban,B-,2,12,Winter,16.8,1.4,4,15,11,3,0,0,59,44
4,Clinic,Semi-Urban,O+,6,7,Monsoon,21.6,70.8,5,15,5,3,0,0,34,39
13,Clinic,Rural,A+,2,1,Winter,14.4,4.0,4,11,6,3,0,0,30,30
10,General,Urban,B+,5,12,Winter,17.5,1.3,2,12,16,7,0,0,139,78
3,Clinic,Urban,O+,3,10,Summer,27.3,26.9,6,10,3,5,0,1,74,41
13,Clinic,Rural,B+,6,7,Monsoon,21.0,91.6,13,12,6,0,0,0,24,36
5,General,Urban,O+,5,9,Monsoon,26.0,86.6,18,13,13,6,0,1,132,83
1,Trauma,Rural,O+,5,3,Summer,33.6,20.6,7,6,13,3,0,0,150,58
4,Clinic,Semi-Urban,AB+,6,8,Monsoon,26.1,243.1,35,24,12,2,0,0,20,69
12,General,Urban,O-,7,11,Summer,26.9,9.5,7,8,8,1,0,0,166,61
24,Trauma,Rural,B+,3,6,Monsoon,31.7,31.2,12,11,19,4,0,0,150,75
7,Trauma,Urban,O+,4,1,Winter,13.7,11.0,5,8,13,5,0,0,231,89
8,Clinic,Rural,A-,5,10,Summer,31.5,15.1,6,10,3,0,1,0,20,19
7,Trauma,Urban,A+,6,9,Monsoon,23.2,320.0,34,31,48,1,0,0,217,161
9,General,Urban,B+,4,9,Monsoon,30.9,221.7,22,19,19,8,0,1,105,101
18,Trauma,Semi-Urban,O+,3,8,Monsoon,28.3,47.7,13,11,24,5,0,0,200,97
9,General,Urban,A+,6,2,Winter,16.6,3.1,8,10,13,4,0,0,92,71
17,Trauma,Semi-Urban,O+,7,2,Winter,16.4,0.2,12,9,15,2,1,0,161,80
23,General,Semi-Urban,O+,4,10,Summer,34.5,7.0,14,12,14,1,1,0,116,64
24,Trauma,Rural,B+,1,11,Summer,30.3,3.4,5,6,13,5,0,0,150,59
15,Trauma,Urban,B-,3,1,Winter,19.1,2.2,5,5,11,4,0,0,255,83
18,Trauma,Semi-Urban,A+,4,7,Monsoon,25.4,18.2,11,9,22,2,0,1,222,83
23,General,Semi-Urban,AB+,5,7,Monsoon,28.6,44.1,6,8,12,3,0,0,109,60
20,General,Urban,B+,5,5,Summer,35.5,7.4,4,11,9,3,0,0,141,65
8,Clinic,Rural,O+,6,8,Monsoon,25.2,86.6,13,15,8,5,0,0,20,47
4,Clinic,Semi-Urban,O+,1,11,Summer,27.8,2.9,2,9,5,1,1,0,37,26
3,Clinic,Urban,O+,4,10,Summer,33.3,27.8,9,9,2,6,0,0,50,39
23,General,Semi-Urban,O-,5,2,Winter,13.7,2.0,5,10,12,7,0,0,100,65
14,Trauma,Semi-Urban,A+,7,6,Monsoon,27.2,111.6,19,14,26,2,0,0,203,100
8,Clinic,Rural,AB+,1,12,Winter,17.2,2.0,3,10,4,0,1,0,20,20
9,General,Urban,B+,7,3,Summer,32.2,12.6,8,15,16,5,0,0,103,83
8,Clinic,Rural,B+,1,11,Summer,30.1,11.7,4,6,2,1,0,0,20,18
21,General,Urban,B-,2,6,Monsoon,30.6,197.6,22,16,21,4,0,0,155,97
16,General,Semi-Urban,AB+,6,7,Monsoon,25.6,73.9,20,24,25,3,0,0,80,94
22,Clinic,Urban,A+,6,4,Summer,41.1,10.7,7,8,2,1,0,0,47,29
8,Clinic,Rural,O+,7,12,Winter,18.1,1.4,5,9,5,1,0,0,20,26
12,General,Urban,A+,5,7,Monsoon,28.1,17.9,9,7,4,2,0,0,152,56
4,Clinic,Semi-Urban,O+,5,7,Monsoon,27.1,106.9,9,13,4,4,0,0,28,37
25,General,Semi-Urban,O+,4,6,Monsoon,28.0,108.6,11,13,24,6,0,0,91,84
13,Clinic,Rural,AB+,4,2,Winter,21.3,4.0,1,13,4,3,0,0,29,31
14,Trauma,Semi-Urban,O+,4,10,Summer,37.3,23.8,7,6,12,2,0,0,182,75
11,General,Semi-Urban,A+,3,4,Summer,28.7,11.9,6,8,12,7,0,0,103,69
7,Trauma,Urban,O+,6,3,Summer,36.6,8.6,7,13,21,0,0,0,208,95
24,Trauma,Rural,A+,3,10,Summer,35.5,13.7,2,9,15,3,0,0,150,62
13,Clinic,Rural,O+,5,3,Summer,34.1,10.4,8,9,4,1,0,0,32,25
17,Trauma,Semi-Urban,A+,5,9,Monsoon,32.1,25.3,5,8,12,5,0,0,151,73
1,Trauma,Rural,B+,4,6,Monsoon,32.3,177.0,18,17,19,7,0,1,150,90
7,Trauma,Urban,O+,5,10,Summer,36.7,6.9,5,3,14,3,0,0,224,82
21,General,Urban,O+,1,1,Winter,16.4,3.1,3,7,10,9,0,0,153,72
3,Clinic,Urban,B-,3,10,Summer,30.4,7.5,6,9,4,1,1,0,62,32
3,Clinic,Urban,O+,4,3,Summer,36.3,28.5,3,12,7,0,0,1,80,33
21,General,Urban,A-,3,11,Summer,38.1,7.7,6,9,13,2,1,0,156,65
8,Clinic,Rural,O+,7,5,Summer,27.9,31.6,13,13,4,1,0,0,20,34
7,Trauma,Urban,B+,7,1,Winter,21.3,1.8,4,15,23,1,0,0,225,102
15,Trauma,Urban,O-,5,6,Monsoon,26.2,138.8,19,20,33,5,0,0,252,132
5,General,Urban,O+,3,1,Winter,12.6,3.0,6,11,8,5,0,0,124,69
2,Trauma,Semi-Urban,O+,1,4,Summer,35.4,2.7,7,5,13,5,0,0,237,74
1,Trauma,Rural,O+,6,9,Monsoon,29.7,212.0,36,17,25,4,0,0,150,101
2,Trauma,Semi-Urban,A+,7,7,Monsoon,25.9,44.4,10,8,19,2,0,0,209,82
4,Clinic,Semi-Urban,B+,4,9,Monsoon,23.8,65.1,7,5,7,3,0,1,47,32
18,Trauma,Semi-Urban,O+,6,11,Summer,39.1,14.8,9,12,17,4,0,0,216,87
8,Clinic,Rural,O+,7,6,Monsoon,25.0,31.9,12,16,3,2,0,0,20,34
2,Trauma,Semi-Urban,B+,4,7,Monsoon,30.5,50.2,14,6,17,3,0,0,228,84
1,Trauma,Rural,O+,2,1,Winter,13.5,2.8,5,9,27,4,0,1,150,80
12,General,Urban,O+,1,4,Summer,35.2,2.5,6,4,8,3,0,0,163,58
22,Clinic,Urban,AB+,6,9,Monsoon,28.2,98.1,14,16,3,1,0,0,44,44
9,General,Urban,B+,4,1,Winter,20.6,1.1,5,5,4,4,0,0,112,56
2,Trauma,Semi-Urban,B+,2,5,Summer,38.5,19.5,7,8,11,5,0,0,239,75
6,General,Urban,A+,1,2,Winter,15.6,7.4,7,7,1,5,0,0,147,60
13,Clinic,Rural,A-,7,11,Summer,35.6,20.4,5,22,6,1,0,0,25,38
5,General,Urban,A-,3,7,Monsoon,22.9,156.0,21,15,15,10,0,0,93,96
25,General,Semi-Urban,A+,3,8,Monsoon,22.9,69.9,8,9,10,5,0,0,104,60
20,General,Urban,O+,5,9,Monsoon,25.3,26.0,12,6,9,9,0,0,142,74
9,General,Urban,B+,3,3,Summer,35.2,25.0,10,11,13,4,0,0,98,77
24,Trauma,Rural,O+,7,1,Winter,23.0,2.0,11,13,20,4,0,0,150,74
9,General,Urban,A-,5,5,Summer,39.6,11.4,4,15,14,5,0,0,92,80
4,Clinic,Semi-Urban,O+,3,3,Summer,32.9,5.2,6,10,2,1,0,0,28,31
24,Trauma,Rural,B+,2,4,Summer,34.9,4.6,5,7,17,2,0,0,150,60
24,Trauma,Rural,O-,7,4,Summer,36.8,14.5,4,11,17,2,0,1,169,69
8,Clinic,Rural,O+,5,10,Summer,36.3,12.5,8,9,2,3,0,0,20,31
15,Trauma,Urban,O+,7,4,Summer,33.5,2.5,3,8,15,4,0,0,250,93
5,General,Urban,O+,3,2,Winter,18.2,2.0,7,13,14,8,0,0,105,83
17,Trauma,Semi-Urban,B+,1,12,Winter,17.7,11.2,6,10,15,2,0,0,173,74
18,Trauma,Semi-Urban,B+,7,1,Winter,17.4,5.1,5,11,23,1,0,0,205,84
18,Trauma,Semi-Urban,A+,2,3,Summer,33.0,6.5,3,6,14,3,0,0,206,67
15,Trauma,Urban,B+,6,5,Summer,33.6,8.6,2,8,9,1,0,0,267,78
18,Trauma,Semi-Urban,A+,5,1,Winter,16.8,3.5,6,8,16,5,0,0,213,81
14,Trauma,Semi-Urban,O+,2,11,Summer,30.6,8.7,5,5,9,2,0,0,199,67
21,General,Urban,AB+,6,5,Summer,36.6,29.5,7,10,9,5,0,0,146,68
5,General,Urban,O+,1,10,Summer,35.5,17.1,8,9,11,5,0,0,113,70
13,Clinic,Rural,O+,3,2,Winter,23.6,5.8,3,3,2,3,0,0,27,18
11,General,Semi-Urban,O-,3,7,Monsoon,28.1,153.3,22,16,9,4,0,1,123,70
14,Trauma,Semi-Urban,O+,5,2,Winter,16.7,4.9,9,12,19,2,0,1,203,87
4,Clinic,Semi-Urban,AB-,4,3,Summer,32.1,18.8,5,10,5,4,0,0,25,36
9,General,Urban,B+,5,5,Summer,34.1,28.6,7,13,16,6,0,0,86,81
24,Trauma,Rural,B+,4,11,Summer,35.7,19.4,13,9,26,6,0,0,150,86
3,Clinic,Urban,A+,6,4,Summer,33.3,4.2,5,4,6,0,1,1,80,27
16,General,Semi-Urban,O-,2,10,Summer,29.6,35.8,8,8,7,8,0,0,84,62
17,Trauma,Semi-Urban,A+,6,2,Winter,15.8,0.5,7,14,23,0,0,0,154,87
12,General,Urban,A+,1,4,Summer,34.1,16.5,3,6,5,7,0,0,154,61
1,Trauma,Rural,AB-,1,8,Monsoon,29.2,94.7,11,16,22,11,0,0,150,90
1,Trauma,Rural,O-,6,6,Monsoon,22.5,59.5,11,13,25,3,0,0,150,81
7,Trauma,Urban,B+,2,7,Monsoon,27.8,153.7,22,18,31,3,0,0,201,127
3,Clinic,Urban,B+,6,9,Monsoon,27.7,76.8,13,15,5,1,0,0,53,43
3,Clinic,Urban,O-,1,1,Winter,16.6,4.9,2,6,2,4,0,0,56,33
5,General,Urban,O-,2,9,Monsoon,25.2,29.3,8,8,6,3,0,0,115,61
5,General,Urban,A+,7,11,Summer,31.8,24.9,6,11,15,3,0,0,122,76
